mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__init_algorithm,param_clf__metric,param_clf__n_clusters,param_inter_hand__mode,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
2.657013750076294,0.04989699591839455,0.055275774002075194,0.006769044201058613,kmeans++,euclidean,2,diff,"{'clf__init_algorithm': 'kmeans++', 'clf__metric': 'euclidean', 'clf__n_clusters': 2, 'inter_hand__mode': 'diff'}",0.573076923076923,0.551923076923077,0.6153846153846154,0.6737451737451737,0.6544401544401545,0.6137139887139887,0.046334960079878175,1,0.5296610169491526,0.4989247311827957,0.6389891696750902,0.707105719237435,0.6843033509700176,0.6117967976028982,0.08314662442309248,1,0.6091954022988506,0.5804431599229286,0.6297294061302683,0.6973684210526316,0.6754385964912281,0.6384349971791814,0.04274624948256103,1
2.4474292278289793,0.7290021039851592,0.05630660057067871,0.00821114489009906,kmeans++,euclidean,2,asymmetry_index,"{'clf__init_algorithm': 'kmeans++', 'clf__metric': 'euclidean', 'clf__n_clusters': 2, 'inter_hand__mode': 'asymmetry_index'}",0.4807692307692308,0.49423076923076925,0.6923076923076923,0.6776061776061776,0.6737451737451737,0.6037318087318087,0.09520005676399645,3,0.4104803493449782,0.4729458917835671,0.7377049180327869,0.718381112984823,0.7060869565217391,0.6091198457335789,0.13847437392820414,3,0.4955484685402964,0.5399475117932363,0.7192887931034483,0.7050362976406533,0.6968995765275257,0.6313441295210319,0.0940809432353777,3
381.01916098594666,94.2922687159131,1.398244524002075,0.04375358777025063,kmeans++,dtw,2,diff,"{'clf__init_algorithm': 'kmeans++', 'clf__metric': 'dtw', 'clf__n_clusters': 2, 'inter_hand__mode': 'diff'}",0.5192307692307693,0.5134615384615384,0.6115384615384616,0.6563706563706564,0.528957528957529,0.5659117909117909,0.0575506101730351,6,0.4318181818181818,0.3990498812351544,0.6327272727272727,0.6866197183098591,0.5100401606425703,0.5320510429466077,0.1115774108435826,5,0.5258786791575312,0.5058301773968508,0.625,0.6776315789473684,0.5319570477918935,0.5732594966587288,0.0664351691393561,5
354.58392157554624,49.21322113857481,1.40584135055542,0.03726459435284246,kmeans++,dtw,2,asymmetry_index,"{'clf__init_algorithm': 'kmeans++', 'clf__metric': 'dtw', 'clf__n_clusters': 2, 'inter_hand__mode': 'asymmetry_index'}",0.49038461538461536,0.5038461538461538,0.6634615384615384,0.5733590733590733,0.48841698841698844,0.5438936738936739,0.06739342674020399,8,0.42764578833693306,0.355,0.7018739352640545,0.579047619047619,0.4397463002114165,0.5006627285720047,0.12400810945570379,7,0.5099162846322504,0.48003454919938876,0.6852849616858238,0.5833333333333333,0.4849667271627344,0.5487071712027062,0.07763500506510204,8
0.9343702316284179,0.34035895328951815,0.04352436065673828,0.004252924240660177,forgy,euclidean,2,diff,"{'clf__init_algorithm': 'forgy', 'clf__metric': 'euclidean', 'clf__n_clusters': 2, 'inter_hand__mode': 'diff'}",0.573076923076923,0.551923076923077,0.6153846153846154,0.6737451737451737,0.6544401544401545,0.6137139887139887,0.046334960079878175,1,0.5296610169491526,0.4989247311827957,0.6389891696750902,0.707105719237435,0.6843033509700176,0.6117967976028982,0.08314662442309248,1,0.6091954022988506,0.5804431599229286,0.6297294061302683,0.6973684210526316,0.6754385964912281,0.6384349971791814,0.04274624948256103,1
1.114575242996216,0.13645911578844017,0.05634307861328125,0.003768193229225225,forgy,euclidean,2,asymmetry_index,"{'clf__init_algorithm': 'forgy', 'clf__metric': 'euclidean', 'clf__n_clusters': 2, 'inter_hand__mode': 'asymmetry_index'}",0.4807692307692308,0.49423076923076925,0.6923076923076923,0.6776061776061776,0.6737451737451737,0.6037318087318087,0.09520005676399645,3,0.4104803493449782,0.4729458917835671,0.7377049180327869,0.718381112984823,0.7060869565217391,0.6091198457335789,0.13847437392820414,3,0.4955484685402964,0.5399475117932363,0.7192887931034483,0.7050362976406533,0.6968995765275257,0.6313441295210319,0.0940809432353777,3
296.3963376998901,66.83904514404615,1.3913898944854737,0.038822495143126266,forgy,dtw,2,diff,"{'clf__init_algorithm': 'forgy', 'clf__metric': 'dtw', 'clf__n_clusters': 2, 'inter_hand__mode': 'diff'}",0.4807692307692308,0.5134615384615384,0.6115384615384616,0.6563706563706564,0.528957528957529,0.5582194832194832,0.06532173211225041,7,0.3691588785046729,0.3990498812351544,0.6327272727272727,0.6866197183098591,0.5100401606425703,0.5195191822839058,0.12485959008504655,6,0.47412132084246894,0.5058301773968508,0.625,0.6776315789473684,0.5319570477918935,0.5629080249957162,0.07630967134252037,6
510.96381521224976,434.24141078457393,1.148829698562622,0.13401316646327557,forgy,dtw,2,asymmetry_index,"{'clf__init_algorithm': 'forgy', 'clf__metric': 'dtw', 'clf__n_clusters': 2, 'inter_hand__mode': 'asymmetry_index'}",0.49038461538461536,0.6596153846153846,0.6634615384615384,0.5733590733590733,0.48841698841698844,0.57504752004752,0.07699905149864045,5,0.42764578833693306,0.0,0.7018739352640545,0.579047619047619,0.4397463002114165,0.4296627285720046,0.2371204728993312,8,0.5099162846322504,0.4956647398843931,0.6852849616858238,0.5833333333333333,0.4849667271627344,0.551833209339707,0.07507953115526178,7
