fit_time,score_time,test_accuracy,test_f1,test_roc_auc
1462.3051612377167,0.061171531677246094,0.573076923076923,0.5296610169491526,0.6091954022988506
1364.1482634544373,0.0,,,
731.1524422168732,0.04712319374084473,0.6153846153846154,0.6389891696750902,0.6297294061302683
1620.1521327495575,0.0,,,
1108.42697763443,0.0,,,
